id,date,title,category,url,n_images,image1,body
wp-afnc-01200289,2025-05-08,ตัดวงจร #อาชญากรรมออนไลน์ 8 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-8-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-10.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=27656268820686036 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=502552222218984 3. เพจปลอม “Prime App” หลอกลวง สินเชื่อออนไลน์ https://www
wp-afnc-7464adcf,2025-05-07,ตัดวงจร #อาชญากรรมออนไลน์ 7 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-7-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-9.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Mb 0122A Ava” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1785903575498242 2. เพจปลอม “GPS Tracker 1″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1255430982201678 3. เพจปลอม “Diamond Mills Logan” หลอกลวง สินเชื่อออนไลน์ https://w
wp-afnc-3329bd01,2025-05-06,ตัดวงจร #อาชญากรรมออนไลน์ 6 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-6-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-8.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang06 ” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=2005059819969319 2. เพจปลอม “Herkimer Fenimore Alexandra” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1370726587617241 3. เพจปลอม “Cash 04” หลอกลวง สินเชื่อออนไลน์ http
wp-afnc-17ad7299,2025-05-05,ตัดวงจร #อาชญากรรมออนไลน์ 5 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-5-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-6.webp,เพจปลอมต้องระวัง 1. เพจปลอม “บ้านจ๊อดด” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=650432027339689 2. เพจปลอม “Wattuk-TH02″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=585758974302748 3. เพจปลอม “Flash Money17” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.c
wp-afnc-fa17f896,2025-05-04,ตัดวงจร #อาชญากรรมออนไลน์ 4 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-4-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-4.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang09 ” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=2059082297861564 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1770408807122515 3. เพจปลอม “Prime App ” หลอกลวง สินเชื่อออนไลน์ https://w
wp-afnc-14af1eec,2025-05-03,ตัดวงจร #อาชญากรรมออนไลน์ 3 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-3-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web-3.webp,เพจปลอมต้องระวัง 1. เพจปลอม “เงินทุนรายวัน เงินด่วนพร้อมใช้” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1139435144502808 2. เพจปลอม “Belanja Uang06″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1286808609336109 3. เพจปลอม “Cash 04” หลอกลวง สินเชื่อออนไลน์ ht
wp-afnc-2862effc,2025-05-02,ตัดวงจร #อาชญากรรมออนไลน์ 2 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-2-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/05/Web.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Delaware Kelsey Francis” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=987095006730771 2. เพจปลอม “Prime App” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1224368052362991 3. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://
wp-afnc-854408f4,2025-05-01,ตัดวงจร #อาชญากรรมออนไลน์ 1 พฤษภาคม 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-1-%e0%b8%9e%e0%b8%a4%e0%b8%a9%e0%b8%a0%e0%b8%b2%e0%b8%84%e0%b8%a1-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-60.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang06” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1285028139513870 2. เพจปลอม “Cash 04″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=924689816504383 3. เพจปลอม “Fth-02” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ad
wp-afnc-b50dd3e3,2025-04-30,ตัดวงจร #อาชญากรรมออนไลน์ 30 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-30-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-58.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1287842715583273 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1579245716064001 3. เพจปลอม “Wealth Warriors” หลอกลวง สินเชื่อออนไลน์ https
wp-afnc-1706ce33,2025-04-29,ตัดวงจร #อาชญากรรมออนไลน์ 29 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-29-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-56.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Delaware Kelsey Francis” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=8511582485610063 2. เพจปลอม “Prime App” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1056650329838991 3. เพจปลอม “N&N เงินด่วน” หลอกลวง สินเชื่อออนไลน์ https://w
wp-afnc-c8db4ff9,2025-04-28,ตัดวงจร #อาชญากรรมออนไลน์ 28 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-28-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-54.webp,เพจปลอมต้องระวัง . 1. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1290811415547746 . 2. เพจปลอม “Fth-02″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=546282041541388 . 3. เพจปลอม “Cash 04” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.
wp-afnc-6f354710,2025-04-27,ตัดวงจร #อาชญากรรมออนไลน์ 27 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-27-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-53.webp,เพจปลอมต้องระวัง 1. เพจปลอม “บ้านจ๊อดด” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1147269036998592 2. เพจปลอม “Flash Money17″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1676558543261033 3. เพจปลอม “Wattuk-TH02” หลอกลวง สินเชื่อออนไลน์ https://www.facebook
wp-afnc-e3bfaea4,2025-04-26,ตัดวงจร #อาชญากรรมออนไลน์ 26 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-26-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-51.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Prime App ” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1164916241853981 2. เพจปลอม “เฮียดี พิษณุโลก อุตรดิตถ์” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1612096732743787 3. เพจปลอม “Racing.13” หลอกลวง สินเชื่อออนไลน์ https://w
wp-afnc-fda1be5f,2025-04-25,ตัดวงจร #อาชญากรรมออนไลน์ 25 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-25-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-48.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1068392705017642 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=611155948080092 3. เพจปลอม “Cash 04” หลอกลวง สินเชื่อออนไลน์ https://www.fa
wp-afnc-29035c8d,2025-04-24,ตัดวงจร #อาชญากรรมออนไลน์ 24 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-24-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-47.webp,เพจปลอมต้องระวัง 1. เพจปลอม “บ้านจ๊อดด” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=604972408803745 2. เพจปลอม “Flash Money17″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1288610152365362 3. เพจปลอม “Wattuk-TH02” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.
wp-afnc-be5cc933,2025-04-23,ตัดวงจร #อาชญากรรมออนไลน์ 23 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-23-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-45.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang09” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=567997959481209 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=454223614035242 3. เพจปลอม “BOOST YOUR Business” หลอกลวง สินเชื่อออนไลน์ htt
wp-afnc-75196028,2025-04-22,ตัดวงจร #อาชญากรรมออนไลน์ 22 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-22-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-43.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Flash Money17” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1217555849883952 2. เพจปลอม “Wattuk-TH02″ หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=9081928735233095 3. เพจปลอม “Mb 0122B Banz” หลอกลวง สินเชื่อออนไลน์ https://www.face
wp-afnc-df135985,2025-04-21,ตัดวงจร #อาชญากรรมออนไลน์ 21 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-21-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-41.webp,เพจปลอมต้องระวัง 1. เพจปลอม “Belanja Uang10” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=521832424186185 2. เพจปลอม “Loan EMI Calculator” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=512893991705098 3. เพจปลอม “TokoSepatu_murah” หลอกลวง สินเชื่อออนไลน์ https:
wp-afnc-16ad5813,2025-04-20,ตัดวงจร #อาชญากรรมออนไลน์ 20 เมษายน 2568,loan_offer,https://www.antifakenewscenter.com/%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c/%e0%b8%95%e0%b8%b1%e0%b8%94%e0%b8%a7%e0%b8%87%e0%b8%88%e0%b8%a3-%e0%b8%ad%e0%b8%b2%e0%b8%8a%e0%b8%8d%e0%b8%b2%e0%b8%81%e0%b8%a3%e0%b8%a3%e0%b8%a1%e0%b8%ad%e0%b8%ad%e0%b8%99%e0%b9%84%e0%b8%a5%e0%b8%99%e0%b9%8c-20-%e0%b9%80%e0%b8%a1%e0%b8%a9%e0%b8%b2%e0%b8%a2%e0%b8%99-2568/,1,https://www.antifakenewscenter.com/wp-content/uploads/2025/04/Web-39.webp,เพจปลอมต้องระวัง 1. เพจปลอม “BOOST YOUR Business” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1317006346329575 2. เพจปลอม “Belanja Uang06 ” หลอกลวง สินเชื่อออนไลน์ https://www.facebook.com/ads/library/?id=1301033564419473 3. เพจปลอม “GS2” หลอกลวง สินเชื่อออนไลน์ https://www.face
